img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
1692846940.973547.png,10,0.223776;0.444374;0.418742;0.381030;0.242076;0.245890;0.266517;0.493077;0.156308;0.439836,3;4;3;5;6;2;5;1;1;5,0.0,2560,960
1692846941.305749.png,10,0.154453;0.394276;0.486098;0.187572;0.389762;0.176088;0.308727;0.429798;0.206530;0.434813,2;2;4;3;3;2;5;2;1;2,0.0,2560,960
1692846941.637819.png,10,0.191259;0.506579;0.442814;0.282812;0.243578;0.150085;0.457406;0.000000;0.088133;0.417119,2;3;2;4;3;3;4;0;2;5,0.0,2560,960
1692846941.973949.png,10,0.081248;0.331136;0.426333;0.170893;0.400057;0.073003;0.336212;0.096640;0.000000;0.476188,1;2;2;4;6;2;4;4;0;7,0.0,2560,960
1692846942.305620.png,10,0.096988;0.300128;0.399717;0.112197;0.441930;0.117377;0.366637;0.384469;0.171929;0.537814,1;3;3;6;4;1;3;2;1;2,0.0,2560,960
1692846942.637606.png,10,0.103996;0.386413;0.300945;0.410297;0.363179;0.159064;0.559588;0.203331;0.068356;0.563029,2;3;2;3;5;2;3;3;1;2,0.0,2560,960
1692846942.973455.png,10,0.086615;0.283880;0.428932;0.600911;0.445032;0.115283;0.260437;0.000000;0.000000;0.464151,1;3;2;2;4;4;6;0;0;4,0.0,2560,960
1692846943.305980.png,10,0.201900;0.423000;0.383376;0.506509;0.379012;0.157454;0.536859;0.344810;0.581479;0.475784,1;4;4;5;7;3;4;2;3;8,0.0,2560,960
1692846943.637317.png,10,0.000000;0.159654;0.431543;0.263788;0.334748;0.147608;0.439905;0.065255;0.000000;0.499095,0;4;2;4;2;2;4;1;0;5,0.0,2560,960
1692846943.973209.png,10,0.000000;0.155917;0.427025;0.391845;0.402847;0.115696;0.474657;0.000000;0.000000;0.153729,0;2;2;6;4;2;4;0;0;3,0.0,2560,960
1692846944.305507.png,10,0.000000;0.065381;0.384060;0.325681;0.421853;0.105977;0.301310;0.298987;0.000000;0.465603,0;2;3;8;6;2;4;2;0;5,0.0,2560,960
1692846944.637206.png,10,0.000000;0.247763;0.368822;0.492897;0.402878;0.219130;0.495906;0.500854;0.000000;0.564125,0;3;3;2;5;2;6;2;0;3,0.0,2560,960
1692846944.973320.png,10,0.052539;0.411599;0.400418;0.441350;0.356613;0.206100;0.614056;0.221367;0.000000;0.454173,1;4;4;4;5;1;4;2;0;3,0.0,2560,960
1692846945.305331.png,10,0.000000;0.343204;0.340268;0.433710;0.397581;0.244102;0.560730;0.295267;0.000000;0.371920,0;3;3;3;6;2;4;3;0;7,0.0,2560,960
1692846945.637276.png,10,0.000000;0.301771;0.351472;0.494407;0.278141;0.219421;0.529972;0.161597;0.000000;0.403885,0;2;2;2;3;2;3;2;0;3,0.0,2560,960
1692846945.973284.png,10,0.229084;0.521000;0.455961;0.415920;0.364070;0.243634;0.588730;0.174098;0.542698;0.212670,1;3;3;7;9;3;2;1;2;5,0.0,2560,960
1692846946.305447.png,10,0.274474;0.568824;0.378783;0.291748;0.313428;0.163820;0.670994;0.124431;0.147478;0.439215,2;2;3;3;6;2;2;1;3;6,0.0,2560,960
1692846946.637223.png,10,0.511042;0.642978;0.373349;0.532226;0.161184;0.122908;0.597811;0.082880;0.000000;0.345922,2;2;2;4;1;2;2;1;0;5,0.0,2560,960
1692846946.973277.png,10,0.097930;0.505401;0.442280;0.154374;0.558980;0.074758;0.642713;0.136560;0.203807;0.555056,1;2;2;3;3;1;2;3;2;2,0.0,2560,960
1692846947.305484.png,10,0.301297;0.546029;0.203043;0.384103;0.458862;0.124703;0.661666;0.080500;0.000000;0.394846,1;2;2;5;4;1;2;1;0;5,0.0,2560,960
1692846947.637537.png,10,0.284536;0.535723;0.365177;0.312836;0.281572;0.098061;0.648717;0.134978;0.171515;0.327553,1;2;2;9;4;1;1;3;3;8,0.0,2560,960
1692846947.973341.png,10,0.489534;0.611185;0.388814;0.254083;0.446616;0.263274;0.637386;0.000000;0.271825;0.175039,1;2;2;6;4;1;2;0;1;2,0.0,2560,960
1692846948.305343.png,10,0.466913;0.620329;0.330818;0.178251;0.341925;0.149347;0.436122;0.054523;0.144124;0.381285,2;3;2;3;4;2;1;1;1;5,0.0,2560,960
1692846948.637414.png,10,0.449540;0.540314;0.390165;0.409644;0.287017;0.338349;0.591178;0.444848;0.553717;0.476691,1;2;3;3;3;2;3;1;3;4,0.0,2560,960
1692846948.973202.png,10,0.599304;0.656504;0.310003;0.406513;0.270341;0.139342;0.461863;0.000000;0.000000;0.394484,1;2;1;5;2;2;2;0;0;5,0.0,2560,960
1692846949.305407.png,10,0.454934;0.578356;0.447521;0.407785;0.470463;0.096063;0.277657;0.525144;0.243947;0.312587,1;2;4;8;5;3;1;2;1;6,0.0,2560,960
1692846949.637456.png,10,0.574276;0.648058;0.347258;0.271679;0.381224;0.085435;0.446532;0.181197;0.000000;0.378370,1;2;4;5;5;3;3;5;0;6,0.0,2560,960
1692846949.973376.png,10,0.561515;0.630933;0.400143;0.297176;0.280844;0.076197;0.579902;0.150166;0.000000;0.462781,2;3;4;9;2;3;3;5;0;6,0.0,2560,960
1692846950.305490.png,10,0.620967;0.662134;0.308971;0.547577;0.517493;0.120573;0.643953;0.370547;0.615959;0.407703,2;3;3;8;6;3;2;3;4;6,0.0,2560,960
1692846950.637330.png,10,0.615491;0.664969;0.388456;0.247046;0.354327;0.113016;0.542907;0.000000;0.123490;0.618296,2;3;2;4;7;3;2;0;2;7,0.0,2560,960
1692846950.973364.png,10,0.650692;0.680012;0.405270;0.447829;0.360096;0.115586;0.512686;0.101110;0.532728;0.523912,1;3;3;5;4;3;2;1;3;3,0.0,2560,960
1692846951.305357.png,10,0.634062;0.659515;0.332377;0.402888;0.224493;0.186551;0.545928;0.488296;0.000000;0.212264,2;3;4;6;5;3;2;3;0;3,0.0,2560,960
1692846951.637659.png,10,0.646193;0.656608;0.302412;0.208982;0.540626;0.098680;0.233628;0.283295;0.332992;0.360645,2;3;3;3;7;2;1;1;1;4,0.063826,2560,960
1692846951.973460.png,10,0.649762;0.674922;0.364113;0.229734;0.341670;0.072629;0.460039;0.350404;0.141732;0.446989,1;2;4;2;3;3;3;4;2;2,0.0,2560,960
1692846952.305370.png,10,0.694992;0.704416;0.381343;0.458905;0.635570;0.071185;0.323056;0.238784;0.094610;0.672819,2;3;3;4;8;1;1;1;1;6,0.0,2560,960
1692846952.637548.png,10,0.666587;0.669141;0.421593;0.400176;0.114578;0.000000;0.391753;0.256807;0.484102;0.418853,1;2;3;2;5;0;1;1;2;6,0.0,2560,960
1692846952.973423.png,10,0.740108;0.740584;0.333228;0.411357;0.384122;0.000000;0.515981;0.390491;0.000000;0.660739,1;2;4;4;7;0;1;3;0;4,0.0,2560,960
1692846953.305847.png,10,0.708254;0.719153;0.420360;0.431791;0.574893;0.000000;0.442557;0.000000;0.345307;0.305013,1;2;2;10;7;0;1;0;3;6,0.0,2560,960
1692846953.637478.png,10,0.702227;0.709857;0.340531;0.633285;0.500698;0.052267;0.215008;0.317906;0.098159;0.490959,2;3;3;6;9;1;1;1;3;7,0.0,2560,960
1692846953.973104.png,10,0.616659;0.614439;0.386004;0.290559;0.437912;0.000000;0.210420;0.101630;0.495661;0.476662,2;3;2;8;4;0;2;1;4;4,0.12991,2560,960
1692846954.305112.png,10,0.678760;0.664506;0.323993;0.289008;0.468703;0.054856;0.071858;0.083729;0.121188;0.251320,1;1;1;7;7;1;2;1;1;6,0.180065,2560,960
1692846954.637185.png,10,0.730844;0.728262;0.389376;0.697178;0.636345;0.000000;0.181330;0.200062;0.152500;0.479531,2;2;2;5;3;0;2;2;1;4,0.13607,2560,960
1692846954.973335.png,10,0.723803;0.707806;0.228370;0.682437;0.493187;0.000000;0.142229;0.190374;0.596847;0.380577,2;2;3;3;6;0;2;2;2;6,0.056926,2560,960
1692846955.305160.png,10,0.686936;0.669694;0.306502;0.471873;0.572459;0.108171;0.075739;0.394264;0.589673;0.258952,2;3;3;8;8;1;1;2;2;6,0.052812,2560,960
1692846955.637287.png,10,0.716487;0.709091;0.425573;0.534732;0.472621;0.061612;0.093581;0.521031;0.362484;0.332428,2;2;4;5;4;1;1;3;1;3,0.095165,2560,960
1692846955.973187.png,10,0.735190;0.740050;0.382292;0.668711;0.531898;0.810660;0.834833;0.108487;0.265871;0.526785,2;2;2;4;6;1;2;1;4;6,0.054356,2560,960
1692846956.305394.png,10,0.755556;0.763740;0.412032;0.685127;0.411988;0.787443;0.799293;0.222547;0.783954;0.485857,1;1;3;4;6;2;4;2;2;4,0.0,2560,960
1692846956.637467.png,10,0.767434;0.773880;0.428243;0.685651;0.496974;0.806799;0.821104;0.172368;0.757340;0.578735,1;1;2;4;4;1;3;1;1;7,0.0,2560,960
1692846956.973529.png,10,0.673006;0.689657;0.316814;0.641452;0.461625;0.687361;0.742370;0.226769;0.708063;0.406797,2;2;2;2;3;1;1;3;1;6,0.105278,2560,960
1692846957.305773.png,10,0.618613;0.672289;0.283444;0.331116;0.595014;0.671572;0.748079;0.394069;0.321795;0.340658,2;2;3;4;5;1;1;4;1;2,0.0,2560,960
1692846957.638088.png,10,0.533314;0.379695;0.426212;0.519303;0.338670;0.538912;0.473546;0.000000;0.352279;0.490286,1;3;2;7;3;1;1;0;2;4,0.0,2560,960
1692846957.973556.png,10,0.430408;0.515486;0.398666;0.306528;0.204119;0.389096;0.616512;0.260774;0.284124;0.449069,2;4;5;9;4;1;3;5;3;6,0.0,2560,960
1692846958.305714.png,10,0.629018;0.746172;0.275094;0.420034;0.473412;0.683427;0.778446;0.292751;0.293106;0.464269,1;3;3;5;8;1;2;2;3;9,0.0,2560,960
1692846958.637570.png,10,0.231134;0.409817;0.415544;0.376116;0.333101;0.317113;0.602705;0.493845;0.000000;0.428869,1;3;3;7;6;2;2;3;0;6,0.0,2560,960
1692846958.973539.png,10,0.086838;0.299591;0.306310;0.571313;0.554613;0.150483;0.252544;0.190450;0.463320;0.494723,2;3;1;7;4;2;6;1;6;7,0.0,2560,960
1692846959.305665.png,10,0.639291;0.707041;0.531734;0.379004;0.375516;0.703438;0.755934;0.469240;0.467628;0.477284,1;2;4;8;5;1;2;3;1;7,0.0,2560,960
1692846959.637609.png,10,0.540128;0.695353;0.386268;0.593319;0.400780;0.657233;0.770266;0.000000;0.655204;0.339086,2;2;1;2;6;2;2;0;2;6,0.0,2560,960
1692846959.973819.png,10,0.568511;0.631867;0.447190;0.385697;0.506168;0.684925;0.746036;0.427026;0.515406;0.553111,1;3;2;9;9;1;2;2;1;11,0.0,2560,960
1692846960.337518.png,10,0.260023;0.356634;0.348516;0.527571;0.544608;0.429542;0.429076;0.000000;0.455412;0.441763,2;2;3;6;8;2;3;0;4;5,0.0,2560,960
1692846960.673715.png,10,0.508460;0.590317;0.367331;0.409965;0.534540;0.624575;0.694824;0.085452;0.333455;0.562215,2;3;2;9;6;2;2;1;1;4,0.0,2560,960
1692846961.005562.png,10,0.720775;0.738624;0.360685;0.505357;0.241181;0.746865;0.758637;0.349326;0.632205;0.517687,1;3;3;9;4;1;2;3;1;4,0.0,2560,960
1692846961.337598.png,10,0.631477;0.617755;0.369010;0.611213;0.364085;0.703232;0.712075;0.430719;0.663081;0.179854,1;3;3;6;2;1;2;1;1;1,0.0,2560,960
1692846961.673515.png,10,0.740941;0.762341;0.270165;0.655635;0.534778;0.760885;0.772418;0.374417;0.692754;0.469917,1;3;2;2;5;1;2;3;1;5,0.0,2560,960
1692846962.005711.png,10,0.736233;0.760576;0.321008;0.682888;0.521063;0.752995;0.773689;0.167520;0.702682;0.605301,1;3;4;8;6;1;2;1;2;3,0.0,2560,960
1692846962.337901.png,10,0.776973;0.780538;0.370756;0.578604;0.501024;0.786093;0.789510;0.000000;0.653891;0.563677,1;3;2;4;4;1;2;0;4;2,0.0,2560,960
1692846962.673554.png,10,0.763206;0.770842;0.384397;0.666106;0.380560;0.767304;0.770960;0.170959;0.680990;0.402625,1;3;1;5;4;1;3;1;1;3,0.0,2560,960
1692846963.005635.png,10,0.587140;0.715768;0.307912;0.614882;0.563788;0.719780;0.756485;0.116907;0.646360;0.380886,1;3;3;5;7;1;2;1;1;4,0.0,2560,960
1692846963.337569.png,10,0.666917;0.732877;0.402976;0.686219;0.512089;0.720139;0.729914;0.000000;0.703238;0.533274,1;2;2;5;5;1;2;0;1;6,0.0,2560,960
1692846963.673573.png,10,0.092001;0.414544;0.436276;0.636502;0.490512;0.399250;0.651403;0.346853;0.685145;0.595797,1;4;2;5;1;4;2;1;1;4,0.0,2560,960
1692846964.005556.png,10,0.410395;0.750027;0.347695;0.637118;0.554957;0.565829;0.762930;0.477995;0.671557;0.650685,3;1;5;7;3;4;2;4;4;5,0.0,2560,960
1692846964.337458.png,10,0.000000;0.724637;0.348781;0.469782;0.343976;0.148347;0.735349;0.309473;0.602571;0.520707,0;1;1;10;6;1;3;2;2;5,0.0,2560,960
1692846964.673573.png,10,0.000000;0.704050;0.265182;0.400669;0.604118;0.153116;0.722026;0.142457;0.606897;0.372957,0;2;2;3;6;1;2;1;4;8,0.0,2560,960
1692846965.005706.png,10,0.000000;0.766976;0.474942;0.599652;0.482902;0.191294;0.769083;0.419427;0.659673;0.630254,0;1;2;4;7;1;2;1;1;5,0.0,2560,960
1692846965.337672.png,10,0.000000;0.747925;0.265368;0.468938;0.356318;0.116686;0.753865;0.099294;0.606787;0.470231,0;1;2;7;5;1;2;1;3;7,0.0,2560,960
1692846965.673837.png,10,0.000000;0.449741;0.320659;0.464983;0.555296;0.150644;0.681819;0.060354;0.626955;0.627423,0;1;1;2;5;3;2;1;4;3,0.0,2560,960
1692846966.005821.png,10,0.460261;0.500799;0.408066;0.494426;0.488041;0.647010;0.630134;0.266125;0.603350;0.293076,2;3;2;6;5;2;4;1;1;4,0.0,2560,960
1692846966.337579.png,10,0.717530;0.747999;0.350317;0.315865;0.540678;0.757347;0.770639;0.183456;0.481796;0.479644,1;1;2;4;5;1;2;1;2;4,0.0,2560,960
1692846966.673758.png,10,0.697863;0.670696;0.449135;0.539253;0.556707;0.754376;0.746396;0.173790;0.653480;0.558031,1;1;3;3;5;1;2;2;2;3,0.0,2560,960
1692846967.005903.png,10,0.695890;0.683268;0.365045;0.476631;0.511836;0.728000;0.728176;0.430952;0.572952;0.592515,1;1;3;6;4;1;2;3;2;5,0.0,2560,960
1692846967.337642.png,10,0.511822;0.518465;0.386039;0.542168;0.307992;0.659969;0.663946;0.153398;0.247869;0.552427,1;1;3;3;4;1;2;3;2;3,0.0,2560,960
1692846967.673205.png,10,0.662784;0.622818;0.359958;0.649029;0.383420;0.762331;0.756655;0.107630;0.364122;0.383954,1;2;1;6;7;1;2;1;3;4,0.0,2560,960
1692846968.005299.png,10,0.778988;0.787852;0.448877;0.549449;0.525750;0.804939;0.817500;0.124723;0.176127;0.493166,1;2;2;7;4;1;2;1;2;3,0.0,2560,960
1692846968.337041.png,10,0.609233;0.531145;0.379478;0.248706;0.306076;0.705473;0.683314;0.180946;0.507469;0.524705,2;2;1;8;4;1;3;1;5;6,0.0,2560,960
1692846968.673246.png,10,0.723018;0.710574;0.382050;0.446040;0.331142;0.754248;0.745439;0.239631;0.493008;0.285877,1;1;1;6;5;1;2;3;4;5,0.0,2560,960
1692846969.005218.png,10,0.563255;0.480939;0.406413;0.424931;0.468188;0.676576;0.646219;0.152665;0.348988;0.052838,2;2;2;5;7;2;3;3;3;1,0.0,2560,960
1692846969.337469.png,10,0.601772;0.538406;0.349620;0.297031;0.455413;0.708579;0.690270;0.319966;0.303577;0.500637,2;3;4;4;2;3;2;3;2;2,0.0,2560,960
1692846969.673077.png,10,0.726258;0.735333;0.381272;0.404598;0.450718;0.757636;0.759693;0.066356;0.558551;0.525526,1;1;2;6;4;1;1;2;3;4,0.0,2560,960
1692846970.005374.png,10,0.745442;0.759401;0.354766;0.443132;0.468122;0.757497;0.760666;0.000000;0.470227;0.427697,1;1;2;5;4;1;1;0;5;5,0.0,2560,960
1692846970.341611.png,10,0.678166;0.683478;0.263915;0.474587;0.561944;0.720185;0.720362;0.272758;0.563815;0.246887,1;2;3;4;6;1;1;2;3;4,0.0,2560,960
1692846970.673651.png,10,0.715292;0.739687;0.298430;0.484946;0.515297;0.745179;0.755155;0.118288;0.598909;0.579452,1;2;2;5;6;1;1;2;2;6,0.0,2560,960
1692846971.005509.png,10,0.474919;0.418576;0.317070;0.478158;0.408982;0.585890;0.574670;0.115447;0.331627;0.423154,1;3;2;5;3;2;2;2;1;3,0.0,2560,960
1692846971.337735.png,10,0.181614;0.379183;0.291840;0.370828;0.391713;0.446646;0.533337;0.183153;0.391729;0.199742,2;4;2;9;6;2;1;5;3;5,0.0,2560,960
1692846971.673731.png,10,0.268537;0.358485;0.333322;0.433258;0.273716;0.457968;0.571976;0.236368;0.236492;0.381843,1;3;5;3;2;2;1;5;4;4,0.0,2560,960
1692846972.006449.png,10,0.573672;0.624582;0.319966;0.609379;0.519368;0.648670;0.743827;0.265391;0.278030;0.619690,1;2;3;4;4;2;1;1;4;2,0.0,2560,960
1692846972.337614.png,10,0.580814;0.571726;0.307358;0.447892;0.458758;0.651609;0.725396;0.000000;0.140786;0.254405,3;3;1;7;5;3;1;0;3;4,0.0,2560,960
1692846972.673477.png,10,0.395215;0.476142;0.396845;0.568698;0.397896;0.450473;0.598473;0.440136;0.636812;0.574714,4;3;5;7;3;3;1;5;3;2,0.0,2560,960
1692846973.005479.png,10,0.767706;0.780841;0.288596;0.706690;0.270212;0.806991;0.820731;0.061593;0.733446;0.371535,1;1;2;4;6;2;1;1;2;7,0.0,2560,960
1692846973.337689.png,10,0.722475;0.719322;0.334765;0.690398;0.415060;0.754590;0.790367;0.412546;0.727848;0.417878,1;2;3;5;7;2;1;1;5;6,0.0,2560,960
1692846973.673862.png,10,0.718137;0.732791;0.344659;0.694692;0.404193;0.710715;0.797066;0.441772;0.749971;0.263161,2;3;3;5;9;2;3;1;2;8,0.0,2560,960
1692846974.005866.png,10,0.761726;0.766737;0.400171;0.729427;0.512572;0.634975;0.753695;0.000000;0.467916;0.581007,1;2;2;2;7;2;2;0;4;3,0.0,2560,960
1692846974.337594.png,10,0.761470;0.765288;0.344340;0.737824;0.522042;0.000000;0.000000;0.388345;0.197300;0.340432,1;2;3;7;7;0;0;2;2;6,0.063967,2560,960
1692846974.673547.png,10,0.672077;0.673636;0.367571;0.380437;0.548697;0.085803;0.000000;0.000000;0.345261;0.235441,2;4;2;7;9;1;0;0;1;4,0.087497,2560,960
1692846975.005612.png,10,0.735210;0.728718;0.531973;0.446414;0.488253;0.101145;0.063106;0.574148;0.052758;0.585719,1;2;2;6;7;1;2;2;1;2,0.146599,2560,960
1692846975.337535.png,10,0.721589;0.726670;0.320593;0.493642;0.420462;0.255332;0.000000;0.054265;0.640474;0.625649,2;3;2;3;8;1;0;1;3;5,0.0,2560,960
1692846975.673732.png,10,0.716080;0.717936;0.387626;0.578970;0.539619;0.114632;0.065234;0.077899;0.247639;0.563877,2;4;1;7;6;1;1;2;1;3,0.0,2560,960
1692846976.005619.png,10,0.638661;0.636057;0.388357;0.302545;0.460176;0.350768;0.076574;0.258576;0.517581;0.509609,1;3;2;4;5;1;1;1;3;4,0.0,2560,960
1692846976.337525.png,10,0.695704;0.699691;0.444362;0.210896;0.490827;0.105264;0.095259;0.056515;0.242250;0.419654,2;3;1;5;7;1;1;1;1;3,0.057228,2560,960
1692846976.673622.png,10,0.713092;0.721277;0.389038;0.438295;0.440555;0.060193;0.000000;0.113198;0.331711;0.210570,2;3;3;5;5;1;0;2;2;3,0.072081,2560,960
1692846977.005782.png,10,0.670052;0.687776;0.416147;0.391633;0.451929;0.000000;0.000000;0.371814;0.504408;0.549543,2;3;5;6;6;0;0;3;3;3,0.058498,2560,960
1692846977.337578.png,10,0.702612;0.708286;0.402206;0.331654;0.449008;0.000000;0.087075;0.000000;0.555904;0.457394,1;2;2;10;9;0;3;0;5;8,0.104884,2560,960
1692846977.673544.png,10,0.709884;0.729523;0.374855;0.383663;0.662202;0.056762;0.000000;0.087947;0.283954;0.265189,1;2;3;9;3;1;0;1;1;5,0.069581,2560,960
1692846978.006035.png,10,0.653243;0.692219;0.373801;0.622686;0.453136;0.000000;0.061807;0.000000;0.456358;0.270553,2;5;1;6;5;0;2;0;3;6,0.083383,2560,960
1692846978.337552.png,10,0.658244;0.684046;0.359497;0.278588;0.478663;0.110788;0.061185;0.191525;0.000000;0.542854,2;2;2;7;5;1;1;1;0;4,0.086334,2560,960
1692846978.673686.png,10,0.575758;0.625348;0.403158;0.330215;0.482025;0.000000;0.093129;0.525526;0.429256;0.578708,2;3;3;6;4;0;1;1;2;2,0.057289,2560,960
1692846979.005746.png,10,0.650151;0.684892;0.383686;0.286653;0.528835;0.000000;0.070523;0.427234;0.000000;0.374757,2;3;3;8;3;0;1;2;0;4,0.058003,2560,960
1692846979.342353.png,10,0.603369;0.659546;0.330498;0.435038;0.414896;0.000000;0.000000;0.074611;0.105878;0.396128,2;4;2;5;3;0;0;1;2;3,0.056464,2560,960
1692846979.673275.png,10,0.428785;0.538994;0.380316;0.266886;0.545232;0.000000;0.087733;0.295407;0.085139;0.595710,1;4;3;3;3;0;1;3;1;2,0.0,2560,960
1692846980.005528.png,10,0.338844;0.505646;0.385010;0.188599;0.340241;0.000000;0.071438;0.494727;0.257750;0.469759,2;4;2;4;5;0;1;2;2;2,0.0,2560,960
1692846980.337795.png,10,0.389994;0.582556;0.341632;0.343643;0.395393;0.000000;0.000000;0.332230;0.239499;0.473246,2;4;1;2;6;0;0;4;3;4,0.051244,2560,960
1692846980.673465.png,10,0.238812;0.473998;0.448139;0.162471;0.455282;0.000000;0.055710;0.057975;0.470008;0.401594,1;3;1;8;7;0;1;2;4;6,0.052192,2560,960
1692846981.005522.png,10,0.150404;0.421897;0.395081;0.083343;0.435676;0.000000;0.000000;0.497769;0.000000;0.289699,2;3;3;3;2;0;0;2;0;3,0.076333,2560,960
1692846981.337812.png,10,0.195506;0.517248;0.395859;0.370218;0.507960;0.000000;0.061159;0.000000;0.551854;0.487726,2;3;2;10;4;0;2;0;3;4,0.058119,2560,960
1692846981.673350.png,10,0.111170;0.242844;0.346017;0.515844;0.549798;0.056159;0.137494;0.185892;0.322812;0.424262,1;3;3;8;6;1;1;1;3;4,0.079508,2560,960
1692846982.037381.png,10,0.122203;0.326555;0.458987;0.537871;0.465490;0.092088;0.062880;0.000000;0.575911;0.303292,1;3;2;5;5;1;1;0;4;5,0.103127,2560,960
1692846982.373469.png,10,0.071864;0.359421;0.397892;0.319092;0.236708;0.136897;0.239438;0.059729;0.324512;0.305117,1;3;1;4;3;1;1;1;3;4,0.09122,2560,960
1692846982.705520.png,10,0.091973;0.281504;0.405232;0.355523;0.151201;0.082506;0.167874;0.146805;0.543566;0.461980,1;3;2;7;7;1;2;4;3;8,0.0,2560,960
1692846983.042460.png,10,0.080921;0.294075;0.339134;0.385352;0.435384;0.113593;0.130492;0.000000;0.534666;0.536949,1;3;2;6;6;1;1;0;2;4,0.0,2560,960
1692846983.373099.png,10,0.057994;0.382316;0.464082;0.106846;0.340055;0.112968;0.141046;0.000000;0.234293;0.449901,1;3;2;6;2;1;1;0;1;4,0.0,2560,960
1692846983.705452.png,10,0.101603;0.221428;0.350835;0.353161;0.292136;0.216634;0.197334;0.132438;0.429788;0.563109,1;3;2;3;2;1;1;4;3;4,0.0,2560,960
1692846984.037591.png,10,0.119516;0.484670;0.405746;0.530151;0.580438;0.111592;0.068326;0.330664;0.402294;0.608309,2;4;3;2;4;1;1;3;2;3,0.0,2560,960
1692846984.373433.png,10,0.072867;0.128718;0.470208;0.127537;0.491261;0.094087;0.162965;0.074237;0.105893;0.562412,1;2;1;2;5;1;1;1;2;3,0.0,2560,960
1692846984.705500.png,10,0.073173;0.110189;0.461912;0.327683;0.399159;0.082160;0.189401;0.057034;0.000000;0.227116,1;1;2;5;6;1;1;1;0;4,0.0,2560,960
1692846985.037520.png,10,0.000000;0.139781;0.380145;0.717424;0.188296;0.074589;0.156127;0.000000;0.523354;0.343844,0;3;1;2;4;1;1;0;3;5,0.0,2560,960
1692846985.373474.png,10,0.118840;0.447148;0.451105;0.310786;0.480252;0.000000;0.073316;0.212571;0.300447;0.625180,1;1;3;3;2;0;1;2;1;3,0.0,2560,960
1692846985.705572.png,10,0.000000;0.213859;0.409758;0.238473;0.209002;0.000000;0.115108;0.119100;0.596880;0.556826,0;2;2;6;3;0;1;3;1;6,0.0,2560,960
1692846986.037418.png,10,0.157879;0.440242;0.350233;0.565969;0.177924;0.084166;0.132023;0.071014;0.384705;0.604142,1;1;2;3;2;1;1;1;2;6,0.0,2560,960
1692846986.373493.png,10,0.191213;0.525057;0.339002;0.489413;0.154714;0.000000;0.158583;0.119141;0.548716;0.166240,1;2;2;5;4;0;2;2;1;3,0.0,2560,960
1692846986.705412.png,10,0.000000;0.201071;0.333822;0.452692;0.296494;0.067664;0.216652;0.333772;0.595830;0.412383,0;3;3;7;5;1;1;2;2;7,0.0,2560,960
1692846987.037545.png,10,0.253176;0.507700;0.409640;0.495703;0.285655;0.051680;0.101434;0.146800;0.176094;0.360788,1;2;2;3;3;1;2;1;2;3,0.067791,2560,960
1692846987.373567.png,10,0.298384;0.530811;0.496080;0.407524;0.464768;0.056840;0.064426;0.086143;0.050199;0.416512,1;1;1;2;3;1;1;1;1;3,0.050742,2560,960
1692846987.705422.png,10,0.278693;0.501009;0.387329;0.345199;0.324558;0.052739;0.095130;0.140471;0.572783;0.487349,2;1;1;6;3;1;1;1;3;7,0.0,2560,960
1692846988.037472.png,10,0.134729;0.432922;0.398538;0.376188;0.357425;0.084567;0.057164;0.268171;0.000000;0.555928,2;2;2;4;3;1;1;2;0;3,0.053214,2560,960
1692846988.373458.png,10,0.263011;0.452959;0.417718;0.411342;0.504130;0.000000;0.166995;0.328952;0.087009;0.315068,1;1;1;2;5;0;3;4;1;5,0.0,2560,960
1692846988.705470.png,10,0.163134;0.437532;0.396973;0.208501;0.311795;0.000000;0.060929;0.000000;0.237918;0.491778,1;1;2;4;5;0;1;0;2;6,0.086048,2560,960
1692846989.037482.png,10,0.399623;0.588727;0.488988;0.197716;0.241804;0.067231;0.091369;0.241936;0.066955;0.409185,2;2;2;5;2;1;1;1;1;5,0.085604,2560,960
1692846989.373436.png,10,0.293074;0.532642;0.418225;0.446153;0.564437;0.070290;0.069852;0.075222;0.000000;0.322175,2;2;2;6;3;1;2;1;0;4,0.052158,2560,960
1692846989.705441.png,10,0.388011;0.596030;0.284179;0.248263;0.522167;0.000000;0.110140;0.224288;0.238466;0.577633,2;2;4;5;2;0;1;1;2;3,0.065367,2560,960
1692846990.037780.png,10,0.197804;0.455753;0.411501;0.392096;0.538607;0.085231;0.099036;0.332453;0.478974;0.554173,1;2;3;8;7;1;1;2;4;4,0.081063,2560,960
1692846990.373613.png,10,0.150991;0.409165;0.458092;0.410892;0.374185;0.063319;0.000000;0.168757;0.000000;0.466173,1;2;3;6;5;1;0;4;0;4,0.097363,2560,960
1692846990.705453.png,10,0.121381;0.397402;0.474421;0.414353;0.565782;0.000000;0.097908;0.373974;0.000000;0.246279,1;2;3;8;4;0;2;3;0;2,0.110935,2560,960
1692846991.037705.png,10,0.219942;0.529846;0.522662;0.435680;0.393673;0.000000;0.000000;0.062088;0.000000;0.175454,1;1;2;4;6;0;0;1;0;3,0.103667,2560,960
1692846991.373551.png,10,0.403984;0.599986;0.479782;0.377642;0.538765;0.060790;0.123169;0.253333;0.191711;0.454767,1;3;3;4;9;1;1;3;1;4,0.137251,2560,960
1692846991.705612.png,10,0.499359;0.624782;0.409956;0.521433;0.137894;0.054169;0.181735;0.275403;0.066446;0.635701,2;2;2;3;3;1;1;1;2;3,0.15346,2560,960
