img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
1692846940.637552.png,10,0.118578;0.366709;0.000000;0.250745;0.301841;0.000000;0.000000;0.000000;0.000000;0.167837,1;1;0;2;2;0;0;0;0;2,0.091295,2560,960
1692846940.973547.png,10,0.204499;0.492642;0.000000;0.247239;0.492669;0.000000;0.000000;0.000000;0.075360;0.402816,2;2;0;3;3;0;0;0;1;2,0.077012,2560,960
1692846941.305749.png,10,0.183466;0.460804;0.000000;0.071174;0.426730;0.000000;0.000000;0.000000;0.000000;0.390073,2;2;0;1;3;0;0;0;0;2,0.081833,2560,960
1692846941.637819.png,10,0.249548;0.436748;0.000000;0.183946;0.207342;0.000000;0.000000;0.000000;0.161291;0.178796,1;1;0;2;4;0;0;0;1;2,0.087398,2560,960
1692846941.973949.png,10,0.151991;0.399653;0.000000;0.089160;0.289986;0.000000;0.000000;0.000000;0.000000;0.210688,2;2;0;2;4;0;0;0;0;3,0.085598,2560,960
1692846942.305620.png,10,0.168590;0.375489;0.000000;0.000000;0.524493;0.000000;0.000000;0.000000;0.071685;0.503119,2;2;0;0;6;0;0;0;2;2,0.087397,2560,960
1692846942.637606.png,10,0.130127;0.338432;0.000000;0.274202;0.395063;0.000000;0.000000;0.000000;0.000000;0.108063,2;2;0;1;4;0;0;0;0;1,0.075646,2560,960
1692846942.973455.png,10,0.135147;0.345066;0.000000;0.414391;0.394181;0.000000;0.000000;0.000000;0.000000;0.297191,2;2;0;4;4;0;0;0;0;2,0.080964,2560,960
1692846943.305980.png,10,0.443360;0.526082;0.000000;0.474783;0.231721;0.000000;0.000000;0.000000;0.537064;0.116353,1;2;0;3;3;0;0;0;3;3,0.085562,2560,960
1692846943.637317.png,10,0.084551;0.288513;0.000000;0.000000;0.177842;0.000000;0.000000;0.000000;0.000000;0.171083,1;2;0;0;3;0;0;0;0;3,0.079352,2560,960
1692846943.973209.png,10,0.054636;0.218046;0.000000;0.172227;0.320457;0.000000;0.000000;0.000000;0.000000;0.367400,1;2;0;1;3;0;0;0;0;2,0.088285,2560,960
1692846944.305507.png,10,0.000000;0.191721;0.000000;0.366018;0.553021;0.000000;0.000000;0.000000;0.086780;0.531104,0;2;0;2;3;0;0;0;1;1,0.085278,2560,960
1692846944.637206.png,10,0.080644;0.232161;0.000000;0.177841;0.360693;0.000000;0.000000;0.000000;0.000000;0.319417,1;2;0;2;6;0;0;0;0;1,0.080324,2560,960
1692846944.973320.png,10,0.110077;0.314724;0.000000;0.075616;0.274686;0.000000;0.000000;0.000000;0.000000;0.193812,1;1;0;2;2;0;0;0;0;2,0.076289,2560,960
1692846945.305331.png,10,0.255108;0.389839;0.000000;0.196007;0.311187;0.000000;0.000000;0.000000;0.000000;0.140535,1;2;0;1;6;0;0;0;0;2,0.076418,2560,960
1692846945.637276.png,10,0.000000;0.114246;0.000000;0.274786;0.265799;0.000000;0.000000;0.000000;0.000000;0.226371,0;1;0;2;6;0;0;0;0;4,0.082981,2560,960
1692846945.973284.png,10,0.345453;0.494804;0.000000;0.369690;0.145737;0.000000;0.000000;0.000000;0.469796;0.132872,1;2;0;1;5;0;0;0;1;2,0.07566,2560,960
1692846946.305447.png,10,0.284402;0.446438;0.000000;0.525416;0.545348;0.000000;0.000000;0.000000;0.283531;0.196812,2;2;0;5;7;0;0;0;3;4,0.080221,2560,960
1692846946.637223.png,10,0.346419;0.485740;0.000000;0.201792;0.000000;0.000000;0.000000;0.000000;0.000000;0.083759,2;2;0;3;0;0;0;0;0;1,0.080616,2560,960
1692846946.973277.png,10,0.219970;0.409949;0.000000;0.000000;0.499110;0.000000;0.000000;0.000000;0.188264;0.405656,1;1;0;0;5;0;0;0;1;3,0.076752,2560,960
1692846947.305484.png,10,0.278683;0.468715;0.000000;0.304381;0.594715;0.000000;0.000000;0.000000;0.000000;0.158703,1;1;0;2;4;0;0;0;0;2,0.06883,2560,960
1692846947.637537.png,10,0.398198;0.491401;0.000000;0.265408;0.355879;0.000000;0.000000;0.000000;0.168267;0.103588,1;1;0;3;4;0;0;0;2;2,0.069136,2560,960
1692846947.973341.png,10,0.462978;0.554124;0.000000;0.199641;0.317239;0.000000;0.000000;0.000000;0.000000;0.244001,1;2;0;1;5;0;0;0;0;2,0.067601,2560,960
1692846948.305343.png,10,0.551829;0.577437;0.000000;0.054091;0.482774;0.000000;0.000000;0.000000;0.056980;0.467857,2;2;0;1;4;0;0;0;1;5,0.066857,2560,960
1692846948.637414.png,10,0.471673;0.519305;0.000000;0.561865;0.552759;0.000000;0.000000;0.000000;0.570509;0.264448,1;1;0;3;4;0;0;0;3;3,0.056128,2560,960
1692846948.973202.png,10,0.608310;0.607207;0.000000;0.250283;0.213636;0.000000;0.000000;0.052555;0.000000;0.188515,1;1;0;1;6;0;0;1;0;5,0.058355,2560,960
1692846949.305407.png,10,0.506942;0.538144;0.000000;0.056355;0.233901;0.000000;0.000000;0.000000;0.198984;0.120544,1;2;0;1;2;0;0;0;1;1,0.059257,2560,960
1692846949.637456.png,10,0.631453;0.617803;0.000000;0.148464;0.323579;0.000000;0.000000;0.000000;0.083193;0.147468,2;2;0;4;4;0;0;0;1;1,0.051844,2560,960
1692846949.973376.png,10,0.507144;0.540491;0.000000;0.234717;0.398467;0.000000;0.000000;0.000000;0.000000;0.074306,2;2;0;3;5;0;0;0;0;1,0.054631,2560,960
1692846950.305490.png,10,0.547753;0.558275;0.000000;0.584719;0.515558;0.000000;0.000000;0.000000;0.585792;0.208952,2;3;0;1;9;0;0;0;2;7,0.055736,2560,960
1692846950.637330.png,10,0.651181;0.641537;0.000000;0.465320;0.197980;0.000000;0.000000;0.000000;0.542032;0.457103,2;2;0;4;5;0;0;0;3;5,0.056521,2560,960
1692846950.973364.png,10,0.629141;0.606202;0.000000;0.510816;0.190339;0.000000;0.000000;0.000000;0.532297;0.220851,1;2;0;4;4;0;0;0;3;4,0.054892,2560,960
1692846951.305357.png,10,0.681004;0.674295;0.000000;0.157850;0.064370;0.000000;0.000000;0.000000;0.000000;0.000000,2;2;0;1;1;0;0;0;0;0,0.05841,2560,960
1692846951.637659.png,10,0.682623;0.667277;0.000000;0.496809;0.541412;0.000000;0.000000;0.000000;0.548722;0.224913,2;1;0;2;5;0;0;0;2;2,0.057664,2560,960
1692846951.973460.png,10,0.646820;0.638348;0.000000;0.241403;0.415153;0.000000;0.000000;0.000000;0.000000;0.341002,1;2;0;2;4;0;0;0;0;3,0.0,2560,960
1692846952.305370.png,10,0.732780;0.716691;0.000000;0.335888;0.613592;0.000000;0.000000;0.000000;0.000000;0.599708,1;1;0;1;6;0;0;0;0;3,0.05939,2560,960
1692846952.637548.png,10,0.728676;0.703054;0.000000;0.283205;0.255116;0.000000;0.000000;0.000000;0.438317;0.441573,1;1;0;3;3;0;0;0;2;3,0.05768,2560,960
1692846952.973423.png,10,0.734505;0.715665;0.000000;0.130909;0.532972;0.000000;0.000000;0.000000;0.000000;0.594070,1;1;0;2;7;0;0;0;0;5,0.05559,2560,960
1692846953.305847.png,10,0.740142;0.718745;0.000000;0.134611;0.371787;0.000000;0.000000;0.000000;0.314112;0.157883,1;1;0;4;4;0;0;0;2;2,0.0,2560,960
1692846953.637478.png,10,0.729482;0.695070;0.000000;0.174784;0.591963;0.000000;0.000000;0.000000;0.153595;0.232011,1;2;0;5;7;0;0;0;2;6,0.050531,2560,960
1692846953.973104.png,10,0.666113;0.633930;0.000000;0.394079;0.479057;0.000000;0.000000;0.000000;0.423307;0.457308,1;2;0;3;4;0;0;0;1;3,0.0,2560,960
1692846954.305112.png,10,0.740696;0.710666;0.000000;0.284340;0.666603;0.000000;0.000000;0.000000;0.052821;0.396537,1;1;0;4;7;0;0;0;1;5,0.073283,2560,960
1692846954.637185.png,10,0.765599;0.739055;0.000000;0.226951;0.499593;0.000000;0.000000;0.000000;0.000000;0.370434,1;1;0;2;3;0;0;0;0;2,0.0,2560,960
1692846954.973335.png,10,0.761571;0.734426;0.000000;0.556854;0.678235;0.000000;0.000000;0.000000;0.441266;0.339218,1;2;0;1;2;0;0;0;1;2,0.092741,2560,960
1692846955.305160.png,10,0.709114;0.700382;0.000000;0.595276;0.558381;0.000000;0.000000;0.000000;0.587160;0.058025,1;2;0;5;6;0;0;0;2;1,0.0,2560,960
1692846955.637287.png,10,0.741551;0.707341;0.000000;0.541048;0.646157;0.224670;0.293236;0.000000;0.091148;0.163137,1;1;0;3;6;1;1;0;1;2,0.17398,2560,960
1692846955.973187.png,10,0.740664;0.730583;0.000000;0.597843;0.674548;0.775393;0.776497;0.000000;0.404418;0.425083,1;1;0;5;4;1;1;0;6;5,0.177422,2560,960
1692846956.305394.png,10,0.784011;0.779679;0.000000;0.751120;0.737740;0.795152;0.797311;0.065722;0.776269;0.727830,1;1;0;5;5;1;1;1;4;3,0.079111,2560,960
1692846956.637467.png,10,0.732743;0.737338;0.000000;0.673939;0.663571;0.757591;0.764944;0.000000;0.711156;0.684985,1;1;0;3;8;1;1;0;1;4,0.062752,2560,960
1692846956.973529.png,10,0.687840;0.723819;0.000000;0.531993;0.605450;0.707136;0.753021;0.000000;0.692865;0.634836,2;2;0;3;4;2;1;0;1;2,0.162012,2560,960
1692846957.305773.png,10,0.692826;0.724241;0.000000;0.555007;0.511888;0.721577;0.748850;0.000000;0.584680;0.331594,2;1;0;2;5;1;1;0;1;3,0.067696,2560,960
1692846957.638088.png,10,0.585007;0.459091;0.000000;0.196215;0.234743;0.618810;0.564173;0.000000;0.259420;0.296816,1;1;0;2;4;1;1;0;1;3,0.076626,2560,960
1692846957.973556.png,10,0.660182;0.731768;0.000000;0.368959;0.303417;0.684884;0.744811;0.000000;0.488192;0.253923,1;1;0;3;6;1;1;0;1;8,0.073609,2560,960
1692846958.305714.png,10,0.751511;0.764621;0.000000;0.251756;0.367407;0.755741;0.766353;0.000000;0.346145;0.252576,1;1;0;5;7;1;1;0;3;4,0.080277,2560,960
1692846958.637570.png,10,0.713373;0.742405;0.000000;0.064912;0.221137;0.730325;0.746303;0.000000;0.095016;0.262833,1;1;0;1;5;1;1;0;1;5,0.081973,2560,960
1692846958.973539.png,10,0.691484;0.759131;0.000000;0.597794;0.521913;0.722365;0.763317;0.000000;0.537650;0.404434,1;1;0;5;10;1;1;0;5;8,0.07461,2560,960
1692846959.305665.png,10,0.727995;0.742268;0.000000;0.383710;0.322121;0.732955;0.747216;0.000000;0.442792;0.281603,1;1;0;3;8;1;1;0;1;7,0.072086,2560,960
1692846959.637609.png,10,0.766600;0.767461;0.000000;0.444904;0.454503;0.769399;0.772188;0.000000;0.326795;0.170548,1;1;0;2;6;1;1;0;4;3,0.08116,2560,960
1692846959.973819.png,10,0.739470;0.752249;0.000000;0.000000;0.418030;0.751003;0.756164;0.000000;0.068648;0.433696,1;1;0;0;4;1;1;0;1;2,0.072897,2560,960
1692846960.337518.png,10,0.637076;0.714792;0.000000;0.564465;0.428480;0.668666;0.717056;0.000000;0.599980;0.318007,2;2;0;4;8;2;2;0;2;3,0.082383,2560,960
1692846960.673715.png,10,0.683283;0.741747;0.000000;0.474107;0.460253;0.692226;0.740034;0.000000;0.563427;0.267151,1;1;0;2;10;1;1;0;1;6,0.072955,2560,960
1692846961.005562.png,10,0.763482;0.754579;0.000000;0.510859;0.556890;0.763023;0.755087;0.000000;0.540480;0.547754,1;1;0;2;5;1;1;0;2;7,0.074209,2560,960
1692846961.337598.png,10,0.732322;0.725904;0.000000;0.639841;0.400162;0.734329;0.728981;0.000000;0.656708;0.135162,1;1;0;3;6;1;1;0;2;4,0.077239,2560,960
1692846961.673515.png,10,0.763781;0.759627;0.000000;0.721787;0.589413;0.758989;0.760211;0.000000;0.720015;0.502515,1;1;0;4;6;1;1;0;1;3,0.072818,2560,960
1692846962.005711.png,10,0.791686;0.792872;0.000000;0.702264;0.488639;0.791134;0.793675;0.000000;0.708457;0.417023,1;1;0;3;5;1;1;0;1;3,0.070486,2560,960
1692846962.337901.png,10,0.780325;0.780318;0.000000;0.644917;0.563538;0.772252;0.777147;0.000000;0.647450;0.519709,1;1;0;3;5;1;1;0;2;2,0.072188,2560,960
1692846962.673554.png,10,0.793984;0.792452;0.000000;0.704356;0.516797;0.792789;0.792131;0.000000;0.704499;0.541894,1;1;0;2;4;1;1;0;1;2,0.06844,2560,960
1692846963.005635.png,10,0.792978;0.789740;0.232559;0.672392;0.609367;0.793168;0.789741;0.313003;0.668579;0.097046,1;1;1;5;6;1;1;1;2;2,0.063896,2560,960
1692846963.337569.png,10,0.755068;0.749212;0.000000;0.599409;0.580790;0.751535;0.746649;0.000000;0.634235;0.454412,1;1;0;3;5;1;1;0;2;4,0.062237,2560,960
1692846963.673573.png,10,0.267575;0.667863;0.000000;0.655591;0.576148;0.464689;0.696768;0.000000;0.659589;0.550738,1;1;0;3;4;1;1;0;1;4,0.062837,2560,960
1692846964.005556.png,10,0.619152;0.755823;0.221383;0.716930;0.722733;0.654659;0.757692;0.259743;0.714438;0.720267,1;1;1;6;6;2;1;1;3;5,0.0,2560,960
1692846964.337458.png,10,0.392714;0.766822;0.000000;0.560318;0.532561;0.437841;0.773646;0.000000;0.580556;0.554969,3;2;0;2;7;3;2;0;1;4,0.0,2560,960
1692846964.673573.png,10,0.103944;0.742027;0.000000;0.522409;0.535469;0.171183;0.746358;0.000000;0.512887;0.553345,2;1;0;3;7;3;2;0;2;5,0.069612,2560,960
1692846965.005706.png,10,0.000000;0.764259;0.000000;0.662601;0.672490;0.000000;0.762485;0.000000;0.684846;0.681442,0;1;0;2;6;0;1;0;1;5,0.075906,2560,960
1692846965.337672.png,10,0.000000;0.763602;0.000000;0.362660;0.429822;0.000000;0.764577;0.000000;0.531028;0.494318,0;1;0;6;3;0;1;0;1;3,0.060895,2560,960
1692846965.673837.png,10,0.530035;0.746024;0.000000;0.458382;0.424113;0.591857;0.749588;0.000000;0.554774;0.533675,2;1;0;3;5;3;1;0;3;2,0.062235,2560,960
1692846966.005821.png,10,0.698826;0.718765;0.000000;0.474738;0.435705;0.730922;0.730486;0.000000;0.534650;0.438361,1;1;0;4;6;1;1;0;1;4,0.077239,2560,960
1692846966.337579.png,10,0.788462;0.780733;0.000000;0.220526;0.469197;0.788363;0.782015;0.000000;0.274303;0.176723,1;1;0;2;6;1;1;0;2;2,0.069164,2560,960
1692846966.673758.png,10,0.696712;0.705506;0.000000;0.526167;0.535031;0.707529;0.709952;0.000000;0.577416;0.354046,1;1;0;3;6;1;1;0;1;2,0.063483,2560,960
1692846967.005903.png,10,0.714605;0.718529;0.000000;0.387631;0.620777;0.719840;0.716471;0.000000;0.491209;0.567476,1;1;0;4;3;1;1;0;1;3,0.065971,2560,960
1692846967.337642.png,10,0.723926;0.725764;0.000000;0.544858;0.460575;0.735087;0.731274;0.000000;0.591845;0.434767,1;1;0;3;3;1;1;0;1;1,0.064823,2560,960
1692846967.673205.png,10,0.715792;0.714429;0.000000;0.487829;0.459914;0.724577;0.718040;0.000000;0.529242;0.213730,1;1;0;3;4;1;1;0;4;2,0.073695,2560,960
1692846968.005299.png,10,0.777128;0.770233;0.000000;0.471224;0.303609;0.778372;0.775135;0.000000;0.514709;0.455332,1;1;0;3;3;1;1;0;1;1,0.064278,2560,960
1692846968.337041.png,10,0.643606;0.661172;0.000000;0.483515;0.458543;0.659850;0.662233;0.000000;0.557111;0.571196,2;2;0;4;4;2;2;0;4;3,0.064358,2560,960
1692846968.673246.png,10,0.741974;0.740974;0.000000;0.218542;0.194331;0.741446;0.741585;0.000000;0.279711;0.216764,1;1;0;4;2;1;1;0;1;4,0.060452,2560,960
1692846969.005218.png,10,0.700973;0.714618;0.000000;0.276841;0.389869;0.712189;0.718209;0.000000;0.382999;0.062231,1;1;0;5;4;1;1;0;2;1,0.071476,2560,960
1692846969.337469.png,10,0.707523;0.713849;0.000000;0.419475;0.214213;0.711962;0.715322;0.000000;0.467704;0.240630,1;1;0;4;2;1;1;0;1;2,0.068806,2560,960
1692846969.673077.png,10,0.780323;0.781397;0.000000;0.608546;0.406303;0.779518;0.783032;0.000000;0.619352;0.448234,1;1;0;1;4;1;1;0;2;4,0.070545,2560,960
1692846970.005374.png,10,0.763106;0.762864;0.000000;0.313662;0.439527;0.763904;0.764148;0.000000;0.386838;0.179081,1;1;0;6;6;1;1;0;2;5,0.075811,2560,960
1692846970.341611.png,10,0.767437;0.770347;0.000000;0.509338;0.475058;0.769116;0.769432;0.000000;0.523504;0.440189,1;1;0;3;5;1;1;0;2;6,0.063119,2560,960
1692846970.673651.png,10,0.787252;0.787398;0.000000;0.588265;0.586931;0.788367;0.787688;0.000000;0.602314;0.509327,1;1;0;4;6;1;1;0;2;3,0.072266,2560,960
1692846971.005509.png,10,0.678501;0.678418;0.000000;0.416156;0.383897;0.695876;0.683149;0.000000;0.223536;0.429819,2;2;0;4;5;2;2;0;2;5,0.073753,2560,960
1692846971.337735.png,10,0.685232;0.692406;0.000000;0.536608;0.569413;0.710137;0.698444;0.000000;0.552735;0.246914,1;1;0;3;5;1;1;0;2;6,0.066026,2560,960
1692846971.673731.png,10,0.104839;0.274383;0.000000;0.134179;0.293192;0.202428;0.294490;0.000000;0.181917;0.344726,2;2;0;2;5;2;2;0;1;4,0.062811,2560,960
1692846972.006449.png,10,0.720511;0.756201;0.000000;0.291596;0.485694;0.729971;0.761937;0.000000;0.175513;0.521057,1;1;0;2;3;1;1;0;1;4,0.06092,2560,960
1692846972.337614.png,10,0.605423;0.690790;0.000000;0.361666;0.234586;0.640622;0.696319;0.000000;0.411326;0.151184,1;1;0;4;5;1;1;0;1;4,0.06094,2560,960
1692846972.673477.png,10,0.268472;0.174159;0.000000;0.061636;0.401630;0.326817;0.249043;0.000000;0.152107;0.458723,1;2;0;1;6;1;2;0;1;5,0.068226,2560,960
1692846973.005479.png,10,0.746456;0.759624;0.000000;0.716653;0.515377;0.770966;0.779381;0.000000;0.736472;0.539145,1;1;0;3;3;1;1;0;2;4,0.063497,2560,960
1692846973.337689.png,10,0.744840;0.745733;0.000000;0.692889;0.629899;0.767031;0.768931;0.000000;0.711203;0.523693,2;2;0;5;6;1;1;0;4;4,0.067829,2560,960
1692846973.673862.png,10,0.711870;0.735112;0.000000;0.699930;0.610290;0.755346;0.772025;0.000000;0.726344;0.632058,2;2;0;3;5;2;2;0;2;5,0.0,2560,960
1692846974.005866.png,10,0.785352;0.779979;0.000000;0.731062;0.670664;0.783520;0.789201;0.000000;0.502071;0.432908,1;1;0;3;6;1;1;0;2;4,0.058033,2560,960
1692846974.337594.png,10,0.778342;0.778205;0.000000;0.742441;0.621422;0.000000;0.000000;0.000000;0.058130;0.251941,1;1;0;6;4;0;0;0;1;2,0.093586,2560,960
1692846974.673547.png,10,0.640207;0.644033;0.000000;0.217617;0.498803;0.000000;0.000000;0.000000;0.234760;0.061737,2;2;0;3;6;0;0;0;1;2,0.0,2560,960
1692846975.005612.png,10,0.710118;0.705833;0.000000;0.364974;0.503069;0.000000;0.000000;0.000000;0.000000;0.552549,1;1;0;3;4;0;0;0;0;1,0.069443,2560,960
1692846975.337535.png,10,0.689051;0.670883;0.000000;0.222266;0.455017;0.000000;0.000000;0.000000;0.589413;0.598819,1;1;0;4;7;0;0;0;2;5,0.050391,2560,960
1692846975.673732.png,10,0.727499;0.720941;0.000000;0.177329;0.364744;0.000000;0.000000;0.000000;0.000000;0.406699,1;1;0;3;5;0;0;0;0;2,0.061025,2560,960
1692846976.005619.png,10,0.650187;0.650626;0.000000;0.056941;0.277297;0.000000;0.000000;0.000000;0.552565;0.556488,1;1;0;1;3;0;0;0;2;4,0.05578,2560,960
1692846976.337525.png,10,0.735630;0.724228;0.000000;0.223545;0.381052;0.000000;0.000000;0.000000;0.125107;0.367391,1;1;0;4;5;0;0;0;1;3,0.057496,2560,960
1692846976.673622.png,10,0.769154;0.761737;0.000000;0.278529;0.178059;0.000000;0.000000;0.000000;0.125587;0.221581,1;1;0;4;3;0;0;0;3;1,0.073024,2560,960
1692846977.005782.png,10,0.711974;0.711764;0.000000;0.295518;0.554890;0.000000;0.000000;0.000000;0.391254;0.336141,1;1;0;4;7;0;0;0;1;4,0.070818,2560,960
1692846977.337578.png,10,0.692028;0.691587;0.000000;0.564111;0.272012;0.000000;0.000000;0.000000;0.520063;0.228896,2;2;0;1;5;0;0;0;2;6,0.115236,2560,960
1692846977.673544.png,10,0.704616;0.704721;0.094045;0.000000;0.263050;0.000000;0.000000;0.160391;0.086079;0.201819,1;1;1;0;3;0;0;2;1;1,0.08482,2560,960
1692846978.006035.png,10,0.670995;0.678799;0.000000;0.202653;0.544195;0.000000;0.000000;0.000000;0.273232;0.185629,2;2;0;2;5;0;0;0;2;4,0.094568,2560,960
1692846978.337552.png,10,0.650410;0.668837;0.000000;0.313832;0.536362;0.000000;0.000000;0.000000;0.000000;0.446556,2;1;0;4;6;0;0;0;0;3,0.069952,2560,960
1692846978.673686.png,10,0.519995;0.586120;0.000000;0.505110;0.344113;0.000000;0.000000;0.000000;0.511257;0.380579,1;1;0;6;3;0;0;0;2;1,0.066105,2560,960
1692846979.005746.png,10,0.598872;0.623685;0.000000;0.148859;0.371706;0.000000;0.000000;0.000000;0.000000;0.344138,1;1;0;1;5;0;0;0;0;4,0.073667,2560,960
1692846979.342353.png,10,0.560950;0.592597;0.000000;0.278399;0.134947;0.000000;0.000000;0.000000;0.075208;0.058924,2;2;0;1;3;0;0;0;1;1,0.072876,2560,960
1692846979.673275.png,10,0.406424;0.485909;0.000000;0.328750;0.418975;0.000000;0.000000;0.000000;0.000000;0.486857,2;2;0;2;2;0;0;0;0;2,0.083171,2560,960
1692846980.005528.png,10,0.244436;0.332859;0.000000;0.339342;0.252797;0.000000;0.000000;0.000000;0.052348;0.320328,3;4;0;3;2;0;0;0;1;3,0.082599,2560,960
1692846980.337795.png,10,0.393676;0.512674;0.000000;0.332989;0.423133;0.000000;0.000000;0.000000;0.073377;0.213087,1;1;0;3;7;0;0;0;1;3,0.072689,2560,960
1692846980.673465.png,10,0.388713;0.465255;0.000000;0.137361;0.361966;0.000000;0.000000;0.000000;0.119105;0.320880,1;1;0;1;5;0;0;0;2;5,0.069815,2560,960
1692846981.005522.png,10,0.384013;0.499976;0.000000;0.169637;0.166253;0.000000;0.000000;0.000000;0.085822;0.113584,2;2;0;4;2;0;0;0;1;2,0.077689,2560,960
1692846981.337812.png,10,0.249057;0.444023;0.000000;0.192604;0.493590;0.000000;0.000000;0.000000;0.553138;0.568420,1;1;0;3;2;0;0;0;3;5,0.078433,2560,960
1692846981.673350.png,10,0.211196;0.425044;0.000000;0.306014;0.605099;0.000000;0.000000;0.000000;0.510334;0.116295,1;2;0;5;4;0;0;0;6;3,0.079345,2560,960
1692846982.037381.png,10,0.303164;0.467764;0.000000;0.515799;0.455824;0.000000;0.000000;0.000000;0.532984;0.000000,2;2;0;3;1;0;0;0;2;0,0.072239,2560,960
1692846982.373469.png,10,0.238873;0.437467;0.000000;0.573042;0.207417;0.000000;0.000000;0.000000;0.502698;0.206810,2;2;0;2;2;0;0;0;1;3,0.072741,2560,960
1692846982.705520.png,10,0.090885;0.316524;0.000000;0.513920;0.201728;0.000000;0.000000;0.000000;0.529699;0.190939,1;1;0;3;4;0;0;0;2;4,0.068543,2560,960
1692846983.042460.png,10,0.000000;0.210604;0.000000;0.506383;0.330192;0.000000;0.000000;0.000000;0.513752;0.367166,0;1;0;2;6;0;0;0;1;2,0.07511,2560,960
1692846983.373099.png,10,0.124768;0.292215;0.000000;0.101469;0.304980;0.000000;0.000000;0.000000;0.000000;0.353154,1;1;0;3;2;0;0;0;0;2,0.070404,2560,960
1692846983.705452.png,10,0.000000;0.164700;0.000000;0.321333;0.082889;0.000000;0.000000;0.000000;0.560029;0.324610,0;1;0;3;2;0;0;0;3;4,0.06892,2560,960
1692846984.037591.png,10,0.407497;0.517379;0.000000;0.452208;0.550629;0.000000;0.000000;0.000000;0.313911;0.468608,2;2;0;2;3;0;0;0;2;2,0.07061,2560,960
1692846984.373433.png,10,0.080620;0.323127;0.000000;0.082874;0.273031;0.000000;0.000000;0.000000;0.155990;0.183718,1;2;0;1;5;0;0;0;2;3,0.07992,2560,960
1692846984.705500.png,10,0.000000;0.173912;0.000000;0.000000;0.328445;0.000000;0.000000;0.000000;0.000000;0.051740,0;1;0;0;2;0;0;0;0;1,0.070913,2560,960
1692846985.037520.png,10,0.130515;0.341844;0.000000;0.473784;0.121593;0.000000;0.000000;0.000000;0.131673;0.218849,1;2;0;2;5;0;0;0;1;5,0.075836,2560,960
1692846985.373474.png,10,0.376306;0.456725;0.000000;0.155927;0.300601;0.000000;0.000000;0.000000;0.166473;0.375192,2;2;0;1;3;0;0;0;1;3,0.074703,2560,960
1692846985.705572.png,10,0.071175;0.181744;0.000000;0.000000;0.548642;0.000000;0.000000;0.000000;0.388089;0.415285,1;1;0;0;5;0;0;0;2;4,0.076361,2560,960
1692846986.037418.png,10,0.434355;0.510915;0.000000;0.461710;0.076726;0.000000;0.000000;0.000000;0.000000;0.402369,1;1;0;2;2;0;0;0;0;4,0.074413,2560,960
1692846986.373493.png,10,0.252345;0.382232;0.000000;0.572879;0.328306;0.000000;0.000000;0.000000;0.518287;0.377735,1;1;0;4;3;0;0;0;1;1,0.08282,2560,960
1692846986.705412.png,10,0.095011;0.180923;0.000000;0.511350;0.121357;0.000000;0.000000;0.000000;0.508424;0.166325,1;2;0;2;2;0;0;0;3;3,0.070778,2560,960
1692846987.037545.png,10,0.435596;0.505524;0.000000;0.211011;0.462254;0.000000;0.000000;0.000000;0.059306;0.000000,2;2;0;2;2;0;0;0;1;0,0.085238,2560,960
1692846987.373567.png,10,0.364273;0.460383;0.000000;0.097087;0.314285;0.000000;0.000000;0.000000;0.000000;0.053020,2;2;0;1;2;0;0;0;0;1,0.076205,2560,960
1692846987.705422.png,10,0.374449;0.453669;0.000000;0.000000;0.077828;0.000000;0.000000;0.000000;0.509463;0.505754,1;1;0;0;3;0;0;0;3;4,0.071904,2560,960
1692846988.037472.png,10,0.137676;0.255593;0.000000;0.179130;0.439687;0.000000;0.000000;0.000000;0.000000;0.304486,1;2;0;2;3;0;0;0;0;2,0.074382,2560,960
1692846988.373458.png,10,0.423877;0.469929;0.000000;0.458637;0.570567;0.000000;0.000000;0.000000;0.112936;0.140709,1;1;0;1;2;0;0;0;2;4,0.07384,2560,960
1692846988.705470.png,10,0.317779;0.429462;0.000000;0.217893;0.421954;0.000000;0.000000;0.000000;0.073620;0.162660,2;3;0;1;6;0;0;0;1;6,0.073569,2560,960
1692846989.037482.png,10,0.487392;0.548742;0.000000;0.138604;0.135196;0.000000;0.000000;0.000000;0.125700;0.232584,2;2;0;2;3;0;0;0;1;5,0.074157,2560,960
1692846989.373436.png,10,0.407796;0.485052;0.000000;0.413141;0.391879;0.000000;0.000000;0.000000;0.226061;0.189211,2;2;0;3;4;0;0;0;3;4,0.072903,2560,960
1692846989.705441.png,10,0.490481;0.555532;0.000000;0.160345;0.435017;0.000000;0.000000;0.000000;0.172237;0.420260,1;1;0;2;4;0;0;0;1;4,0.0699,2560,960
1692846990.037780.png,10,0.464498;0.520964;0.000000;0.488129;0.401284;0.000000;0.000000;0.000000;0.379396;0.469652,2;2;0;7;6;0;0;0;2;1,0.071451,2560,960
1692846990.373613.png,10,0.281889;0.395729;0.000000;0.052726;0.375540;0.000000;0.000000;0.000000;0.000000;0.332151,1;2;0;1;7;0;0;0;0;5,0.075153,2560,960
1692846990.705453.png,10,0.367915;0.481760;0.000000;0.154718;0.498007;0.000000;0.000000;0.000000;0.000000;0.260639,2;2;0;1;6;0;0;0;0;3,0.06997,2560,960
